global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
807.8359868871053	-3.292709960338698	652598.9817098633	10.841938882913668	819.5527124523622	-4.497472375260259	671666.6484880244	20.22725776622915	737.9444279597355	-1.0563814603365245	1.115941789742728	544561.9787568214	738.5990134231527	537.6633574585493	1.135396	28.797686	0.3117469955306381	0.1479986514462101	0.0443708473	0.077791446	-0.0509747	-0.0435493952	-0.083128325	-0.0717207854	-0.0411013888	-0.0503445498	-0.0064063758	-0.0890566526	-0.0260402787	0.0133873059	-0.0410275706	0.1049333731	0.1336067234	-0.0614054447	-0.0406285926	0.0676765756	0.0407613862	-0.0966380232	0.0644583827	-0.0667886019	0.0863097719	0.1562252089	0.0877280247	-0.0058112489	-0.053744304	-0.0168180251	-0.073591973	0.2127624327	0.1489156454	0.0486172266	0.2520377712	0.0131335207	-0.0181246088	-0.0353979726	-0.0045119576	-0.0916094217	-0.0171984199	0.0104225114	-0.0533295149	-0.08606874	0.1362890594	-0.0982009169	-0.0332285152	0.0432643877	0.0224484587	-0.0619334137	0.1025982903	-0.0723951581	0.1150354591	-0.0955840176	0.0552084956	-0.0358010202	0.0109142726	0.085621254	0.0259200904	-0.1233456971	0.1771829496	0.0831126604	-0.2860646519	0.0619284185	-0.1023598898	0.0296996652	0.0883835748	-0.0189930639	0.1404711324	0.0236090658	-0.0625735805	-0.0703189935	0.0252308699	0.0033852743	0.1006947321	-0.0425527169	0.0323857918	0.0930777718	0.0628188459	0.2405219806	0.0968833737	-0.0701943176	0.0648353615	0.0566783734	-0.0021025177	-0.0632555421	-0.139682564	0.0448000454	0.1016256803	0.1003129872	0.0607412226	0.0059244253	-0.0079434412217267	-0.0137488042929021	0.0001890296194845	6.309825844302697e-05	-0.154847018039689	-0.068551553603939	0.0046993155015137	0.0239775989957837	-0.2023319096689562	-0.081848071292967	0.0409382016702866	0.0066991067743786	0.0014918795176664	0.0004376454085498	2.22570449523253e-06	1.9153350362472144e-07	0.0018369742688038	0.0011308239674617	3.374474464247256e-06	1.2787628453858205e-06	-0.0020473740992239	-0.0013835019508051	1.9140776478815177e-06	4.1917407021728765e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.8460130483014	0.0100261611961514	652615.1807980364	0.0001005239083312	813.7837818034951	-5.768930648867126	662244.0435263986	33.280560831438486	736.4929627745302	-1.451465185205393	2.106751183863326	542421.8842164055	736.9962748918713	526.3901724706706	0.924251	23.442289	0.1550671693821306	0.0791013346556564	0.0346823732	0.1175011597	-0.0719835359	-0.0288381236	-0.0812234278	-0.1101890486	-0.0812513769	0.0205915733	-0.0332783931	-0.091171467	-0.098105649	0.0328801578	-0.0093073846	0.0913206514	-0.0150876204	-0.0472267341	-0.0199070035	-0.1854318234	0.0691565552	-0.0055703845	-0.0060249479	-0.0898521074	0.1295619744	0.0688450924	-0.0223449497	0.0067799811	0.0969063043	-0.0522524654	-0.1098941348	0.0062117223	-0.1634310201	0.0907842548	-0.0983024898	0.0183382759	0.1011878423	-0.0996676317	-0.0291940457	-0.1000891077	-0.0947068873	0.0345106724	-0.0327231416	-0.0706723789	-0.0180440952	-0.0609417178	0.0269834777	-0.1342621369	0.1086246182	-0.0721908334	-0.0672112738	-0.1026059073	0.1161164791	0.0179041189	0.0187445682	0.0765441709	0.0558078455	0.1325382934	-0.0182397852	-0.0680135867	0.0044563031	-0.186839638	0.1210649024	-0.0425901207	0.0237539975	0.0217095213	0.1106108654	0.0072111108	0.1140942462	0.0493678195	-0.0704925913	-0.0754537773	-0.0287067809	-0.0842697571	0.0087842756	-0.0698438534	-0.0463036259	0.0516861623	-0.0210478012	0.2627091317	0.0158950486	-0.1295515241	-0.0096079037	-0.0257538291	-0.1232533171	0.0313502713	0.0112098092	0.033964465	0.0686957005	0.099141769	0.0566681795	-0.0011853914	-0.0142553216438727	-0.0063118804221459	3.983983446346996e-05	0.0002032141951702	-0.1804577235351843	-0.0256107054954952	0.0006559082359769	0.032564989983501	-0.2543993703419005	-0.0520674606729443	0.0647190396303554	0.0027110204609286	0.0021337034313078	0.0006418239136414	4.55269033277468e-06	4.1193793612196337e-07	0.0021207947516914	0.0002838204828876	4.497770378801787e-06	8.05540665065505e-08	-0.0025432721585258	-0.0004958980593019	2.459148852193908e-07	6.468233272332483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.8890660181036	2.043052969802148	655920.2992556761	4.174065437417374	812.5904071538774	-1.193374649617681	660303.1697985043	1.4241430543501228	735.1053456980031	-1.3876170765270217	1.9254811510693983	540379.8692737807	735.4222691922022	532.1360251130112	0.869042	22.042002	0.081273750220047	0.0479529299636408	0.0418118033	0.0908200819	-0.0536961858	-0.0064459704	-0.0660395488	-0.0459197424	-0.0691358745	0.1371323977	-0.0283241435	-0.0725141949	-0.123564054	0.0431933382	0.0684849171	-0.0327248117	0.1097119165	-0.0309417209	0.0340002711	-0.1597329738	0.1385423924	0.014711107	0.045399104	0.0011313755	0.0479825942	0.0672356433	-0.3523482982	-0.0151815167	0.0706173317	0.0281478641	-0.0471093521	0.0266831687	-0.0953343682	0.0575985366	-0.019247389	-0.0805988441	-0.1058416932	0.0827301997	-0.0265107089	-0.0819015214	-0.1236273546	0.0466498538	0.0866480764	0.0285829682	0.0753407014	-0.0663727161	0.0623620794	-0.1390340451	0.1591808379	-0.0022272379	0.0008755443	-0.0211926387	0.0278045984	0.0451149872	0.0317215651	0.3504306112	-0.0204392381	-0.0329275255	0.0344430683	-0.0217942013	0.082748833	-0.1112569719	0.0785028633	0.0725626975	-0.0084112763	0.0316180285	0.0989678522	0.008230836	0.1091652691	0.0450659868	-0.0397076141	-0.1608192284	-0.0429843629	-0.0233676979	-0.0157797922	-0.0706643837	-0.1186311805	0.0819988433	-0.0163107148	0.166887079	-0.0537520355	-0.0747687112	0.0692596856	-0.054334935	-0.1101037829	-0.046671535	0.0027028526	0.1038520818	-0.0582527489	0.0979282008	0.0524983198	-0.0082906521	-0.0262868510017142	-0.0120315293578415	0.0001447576986886	0.0006909985355863	-0.1797648191824237	0.0006929043527605	4.801164420745758e-07	0.0323153902156894	-0.2902172049999905	-0.0358178346580899	0.0842260260780065	0.0012829172795942	0.002500839329027	0.0003671358977191	6.254197349608216e-06	1.3478876739408285e-07	0.0018333277673412	-0.0002874669843502	3.361090702504269e-06	8.263726709139826e-08	-0.0025432989134835	-2.675495769984687e-08	7.158277615205953e-16	6.468369363326352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813.7132833535545	3.824217335450953	662129.307506022	14.624638228763589	820.874759104242	8.284351950364567	673835.3701344474	68.6304872375092	736.1103323983145	1.004986700311406	1.0099982678028077	541858.4214635572	736.3048227018709	547.9831612998614	0.894387	22.684826	0.2708425188519078	0.146556060680477	0.0276834804	0.1003116992	0.038417152	-0.0120633574	-0.1028393421	0.0630834662	-0.0351038431	0.1499593015	-0.0326846185	-0.0968075864	-0.131098414	-0.0011892755	0.0285522291	-0.1571130358	0.077199177	-0.0033418537	-0.0502153537	-0.1590113867	0.1052830727	-0.0829371704	-0.1320416661	-0.020946898	0.0268216764	-0.0027796287	0.0053390896	-0.053201474	0.0221318162	0.1404332198	0.1035877762	-0.0855906041	-0.0290933135	0.0593652076	0.0744747196	0.0276000096	-0.0018840707	-0.1562050986	-0.0303005499	-0.105088758	-0.1312702532	-0.0009188958	0.0781111263	0.1425716612	0.0786190608	-0.0237687022	-0.0431093419	-0.1315063831	0.1242158909	-0.1142493147	-0.0904119051	0.0025050864	0.0438568004	-0.0909667014	-0.078007269	-0.0470001715	-0.0708607818	-0.075135258	0.0637154016	0.175886383	-0.0374565744	-0.0278383306	-0.047876727	0.0074952529	-0.1343590477	0.0122289793	0.1314027168	-0.0193328129	0.0871988164	-0.0003603025	-0.0385027701	-0.1462419122	-0.0022971073	0.0418416212	-0.0566453194	-0.0177625512	-0.0947147637	0.1129695081	-0.1002871972	0.0583996049	0.0309778041	0.0636303349	-0.001218896	-0.0460161021	0.0117844503	-0.0578846388	-0.0813319537	0.0785583732	-0.0055239188	0.0966728009	0.0482387676	-0.0153640485	-0.0151920113008401	0.0110948397008741	0.000123095467988	0.0002307972073648	-0.225394030558931	-0.0456292113765073	0.0020820249308419	0.0508024690116003	-0.4001420574418119	-0.1099248524418214	0.1601136661337663	0.0120834731843562	0.0035638629878393	0.0010630236588123	1.2701119396090864e-05	1.1300192991946893e-06	0.0013293972293877	-0.0005039305379535	1.767296993503693e-06	2.539459870821039e-07	-0.0020263808035952	0.0005169181098883	2.672043323304928e-07	4.106219161179128e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.5709243738243	2.857641020269739	666788.0745327218	8.166112200728275	826.6527441349267	5.777985030684704	683354.7593858046	33.38511101481652	738.6193510469024	2.509018648587812	6.295174578961411	545558.5457409471	739.090017610197	565.9520869242282	0.867121	21.993282	0.106688002309213	0.0618701033525151	0.0380896801	0.0930423656	0.1232691358	-0.0064972975	-0.1056612063	0.129309576	-0.0404212454	0.0872246977	-0.0024111784	-0.0935381731	-0.0476982914	-0.0897730349	0.0370888104	-0.1016464151	0.034936401	0.0734287647	0.0547168985	-0.0728489782	0.0925596526	0.0775163915	-0.0777210086	-0.0292909849	0.0926287129	-0.0071072673	0.0987322802	-0.0123067873	0.0070442199	0.0701960009	0.2613574721	-0.0061716096	0.0696482851	0.1315352767	0.0083233549	-0.0161830805	0.1451868317	-0.1024049066	0.0008441294	-0.0948882221	-0.0462571563	-0.0886543727	0.0773923771	0.0813204317	0.0430887224	0.0644409221	0.04757916	-0.0551250474	0.1076348073	0.0666926415	-0.0929323602	-0.0250168845	0.0756688947	-0.0694122422	-0.1052560374	-0.131334811	-0.0378251629	-0.0809428897	-0.0765056526	0.1565253945	0.1240820435	0.1110750632	0.0373188966	-0.0105481905	-0.0682492617	0.0098485101	0.1394669432	-0.0754921077	0.0793198623	-0.0271313939	-0.1134881412	-0.0041969784	-0.0192180482	0.0432763192	-0.0896064954	0.0118833692	-0.0966560393	0.1295184531	-0.1012178221	-0.0079538229	0.0228406013	0.1204806589	0.0195647746	-0.0175197063	-0.0274751291	0.0205136064	-0.1079121957	0.0355411797	-0.0081486272	0.0953761056	0.0438968002	-0.0223783947	-0.0073097361182732	0.0078822751825669	6.213026205371006e-05	5.343224211878775e-05	-0.2312741868605456	-0.0058801563016145	3.45762381314178e-05	0.0534877495080065	-0.4448832051107985	-0.0447411476689865	0.1979210661896568	0.002001770294738	0.0039429691885789	0.0003791062007396	1.554700602208255e-05	1.437215114392139e-07	0.0013061150547735	-2.328217461419996e-05	1.705936536305983e-06	5.420596547660969e-10	-0.0014650807158281	0.000561300087767	3.15057788527354e-07	2.146461503891378e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.7606612666432	1.189736892818928	668732.4991152575	1.4154738741344377	831.650684499147	4.997940364220312	691642.8610278998	24.97940788430267	739.1143694257403	0.4950183788379263	0.2450431953873287	546290.0510916096	739.5111464022311	573.9247707643075	0.850168	21.563282	0.0959064353404118	0.0491493861923854	0.0457325504	0.0757221445	0.1526745256	-0.0098208786	-0.0548496207	0.1378944355	-0.0301760899	-0.0098671085	-0.0160877686	-0.093555349	-0.0124414035	-0.0498684963	-0.0429492347	-0.0538493699	-0.0742255365	-0.0485111595	0.0120473843	-0.0301254862	0.1026165352	0.0235369609	0.0396982516	0.0643784295	0.0045387636	0.0124996022	0.1922039286	0.0721696935	0.0201824903	0.1575148215	-0.0492739056	-0.0068118019	-0.0604338151	-0.0848719352	0.0768789451	-0.0936663324	0.0176902755	0.0035533342	-0.0122274568	-0.0890915532	-0.0114755955	-0.0538609839	-0.0274221031	0.0724873272	-0.0782784475	-0.0254707315	0.0138511833	-0.0494716774	0.0917820799	0.0951374396	0.0339212071	0.0508321996	0.0151733402	-0.0866354017	-0.1200607465	-0.1399157074	0.1076881358	-0.0258613759	0.0756499974	-0.0878782197	-0.0900950278	-0.0243981527	-0.0241306781	0.1557700715	-0.0103006489	0.0156470919	0.1180772749	-0.0646172621	0.0778847521	-0.0539147355	-0.0950156823	-0.0065938559	-0.1280599654	0.0009370234	-0.0893660478	0.0501843418	-0.0848606973	0.0550602836	-0.0295230071	-0.0225648065	-0.0010480452	0.0734763491	0.005639902	-0.0369877131	-0.0776387925	0.1114711229	0.0280151949	-0.113103275	0.0597805975	0.0940386689	0.0394798359	-0.0293067317	-0.008568103388626	-0.0012583672703527	1.5834881870951563e-06	7.341239567818434e-05	-0.2039743881916962	0.0272997986688494	0.0007452790073597	0.0416055510381767	-0.4170262729284388	0.0278569321823596	0.1739109123125847	0.0007760086706125	0.0036171460923085	-0.0003258230962703	1.3083745853102653e-05	1.0616069006323029e-07	0.0009270091874507	-0.0003791058673228	8.593460336180072e-07	1.4372125863857242e-07	-0.0013801829350443	8.489778078380004e-05	7.207633182014167e-09	1.9049049341874984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.6071073752896	-0.1535538913535674	668481.3820305883	0.0235787975498231	828.1882825194552	-3.4624019796917764	685895.831302525	11.988227468973532	738.159832678308	-0.9545367474322576	0.9111404021985532	544879.9385796677	738.7060881095662	575.7136258126584	0.882178	22.37517	0.1227742133410321	0.0620487807976256	0.0743879787	0.021498864	0.1409510876	-0.0286900704	-0.0293110575	0.1086867801	-0.0188473799	0.037637877	0.0215122166	-0.0338274157	-0.070903431	-0.0381647213	0.008880032	-0.0795078646	0.0439651492	0.0567254997	0.0848625049	-0.1942839293	0.1238820936	0.0839975914	0.1239576355	0.0411453664	0.0025075165	-0.0252663657	0.123760286	0.0755529907	0.1047160536	0.0727532577	-0.06037498	-0.0233399508	-0.0615770727	-0.0343888838	0.0371528873	-0.0934872373	0.052822807	0.0547742064	0.026021779	-0.0393804996	-0.0734850876	-0.0388277188	0.0281648973	0.0815543648	0.0303131502	0.042015347	0.0830608278	-0.1897340519	0.1497052573	0.1400673983	0.0885422137	0.0004422764	0.0064336194	0.0058413063	-0.0566310745	-0.0713769402	0.106779541	0.0375019803	0.0265996035	-0.0145195217	-0.1016629385	-0.0605310478	-0.0162982806	0.0658753897	-0.0870982259	0.0493255973	0.0773237318	-0.082178066	0.1054643738	-0.0717242983	-0.0217972463	-0.0932319694	-0.0553899607	0.073405516	-0.0333545105	0.0754015882	-0.134100235	0.0258539883	0.0287226409	-0.107486219	-0.0480176722	0.1083360331	0.0815164563	-0.0476034958	-0.0159956766	0.0582487119	-0.0040638225	-0.2102917202	-0.0013917936	0.092661062	0.034995421	-0.0361224311	-0.0242120961184753	-0.0156439927298493	0.0002447345085315	0.0005862255984502	-0.1805515936882358	0.0234227945034603	0.0005486273023513	0.0325988779833617	-0.3710943092962964	0.0459319636321424	0.1377109863920952	0.0021097452831044	0.003281950161333	-0.0003351959309755	1.0771196861473704e-05	1.123563121425323e-07	0.0009048911374225	-2.211805002820001e-05	8.188279705857859e-07	4.892081370499587e-10	-0.0009819876665364	0.0003981952685079	1.5855947186207858e-07	9.64299777229604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.2722946722835	-0.3348127030061505	667934.0036388998	0.1120995460942847	831.6783909144738	3.490108395018524	691688.9459140883	12.180856608978775	739.2154812899503	1.0556486116422548	1.11439399126222	546439.5277787328	739.7228552278821	584.3968732651053	1.062805	26.956522	0.2540346127203403	0.1352209769268268	0.0427224203	0.069931423	0.195125375	-0.0059852717	-0.1005656106	0.160667935	0.0008680794	-0.0131933139	-0.0033446061	-0.0990665759	0.0320310849	-0.0709537608	-0.0716016458	-0.0209193858	0.0161087448	-0.0417914564	0.0084134456	0.0177122335	0.0538498648	0.0545254838	-0.0267149274	-0.2174918796	0.0174044566	0.0070680167	0.0083958095	-0.1209724443	-0.0754627432	0.1221091538	0.130176344	-0.0478166184	0.0155835218	-0.0114274913	-0.0816259793	-0.1150137131	-0.0543676576	0.0204027015	-0.0017686738	-0.0962237299	0.0353925134	-0.0733749136	-0.0427257882	0.0358175375	0.0308154661	-0.0415163628	0.0077637147	0.0230848423	0.04277736	0.0462042735	-0.0709593396	-0.2222955118	0.0025869443	-0.0766166666	-0.0607103078	-0.0738931153	-0.142744686	-0.1039801192	0.0591295571	0.0416124984	0.0259636382	0.0644770328	0.1356366337	0.05811259	-0.0280480606	0.0110913163	0.1234020316	-0.0582901054	0.0764872467	-0.0791013186	-0.1179229023	0.0554645432	-0.0540430448	0.0737048689	-0.0183083665	0.0889361847	0.0458468259	0.0411885436	0.0173616469	0.0182856844	0.1137447854	0.1018287224	0.0022823284	-0.0666975548	0.0304528101	0.0714922181	-0.0700321843	0.0480035373	0.0021337753	0.0912438734	0.030451217	-0.0427992974	-0.0105035997101197	0.0137084964083556	0.0001879228737778	0.0001103256068704	-0.2471304725107188	-0.0665788788224829	0.0044327471052588	0.0610734704433711	-0.4786152026709231	-0.1075208933746267	0.2290725122277288	0.0115607425120778	0.0033612353866443	7.928522531130012e-05	1.1297903324429855e-05	6.2861469526636255e-09	0.0014481784328352	0.0005432872954127	2.097220773329016e-06	2.951610853568463e-07	-0.0016839420281099	-0.0007019543615735	4.927399257320599e-07	2.835660754034883e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813.0761329386286	-4.19616173365489	661092.7979544344	17.60777329498961	833.7961248579857	2.117733943511894	695215.9778281936	4.484797055502437	740.5335095812391	1.3180282912887833	1.73719857663763	548389.878812707	741.2827062530108	576.6574299827657	1.032133	26.178568	0.3565333393355604	0.1853623990721097	0.0174568022	0.1050426055	0.1826001389	-0.005963704	-0.1295132539	0.0810011808	0.0159947752	-0.1924956806	-0.0501247531	-0.1203734537	0.0989441301	-0.0775933877	-0.1383259706	-0.0160548854	0.0203463915	-0.0664235643	-0.1289520032	0.0579740217	-0.0301478855	-0.0495202554	0.0421908043	0.0281032817	-0.090746175	-0.0094331787	-0.0180924257	0.2339110498	0.0164573047	0.0946369869	0.0318391898	-0.0340988828	-0.0441885874	0.0906993708	0.0126833358	-0.053575882	0.0894068491	0.0040446791	-0.047556871	-0.1185162748	0.1060054096	-0.0827874662	-0.1353557904	0.0484613587	0.0200974622	-0.0558305779	-0.1101209699	0.0417946079	-0.0424850969	-0.0332594368	0.0457032189	0.0342234768	-0.0855925455	-0.0292905558	-0.0090604204	0.0334878186	0.2562596462	-0.0965480736	0.0353703048	0.0905977785	0.0530169978	-0.0120336814	0.0517275664	0.0281046324	-0.0143394661	-0.0224217988	0.1534765029	-0.0281752344	0.0625460173	-0.0499632986	-0.0074245994	0.0492219738	-0.0858150863	0.0647364728	0.0364943647	0.1242967155	0.05534164	-0.0712090646	-0.0526725086	0.074997173	0.2178031787	0.0241016638	-0.0835061738	-0.0456850893	0.0628304463	-0.0067274144	0.0142844363	-0.0202905129	-0.1487127726	0.0897877085	0.0258549876	-0.0493116688	-0.0287036493608212	-0.0182000496507015	0.0003312418072879	0.0008238994866289	-0.345864615416275	-0.0987341429055562	0.0097484309752947	0.1196223321970478	-0.5831824550216709	-0.1045672523507477	0.3401017758451031	0.0109343102641849	0.0050176844928568	0.0016564491062125	2.517715766985561e-05	2.7438236414721904e-06	0.0018436661802059	0.0003954877473706	3.3991049840350143e-06	1.564105583203506e-07	-0.0023326430630978	-0.0006487010349879	4.208130327943729e-07	5.441223659818287e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.7049688158756	-3.37116412275293	655622.1365251181	11.36474754253653	816.3297489213745	-17.466375936611144	666394.2589740343	305.0742883590288	740.6585169225306	0.1250073412915071	0.0156268353767713	548575.0386898825	741.2244862819805	549.1059936058106	0.965905	24.498781	0.1139641688256646	0.0600985504755947	-0.0068916311	0.1314448459	0.0574125952	-0.0045661222	-0.1472295363	-0.0588762184	-0.0188493693	-0.0935389514	-0.0379851619	-0.1325945888	0.0960493857	0.0125816913	-0.0286625081	0.0499556	0.0092303778	-0.0197603292	-0.1036653492	0.0411986362	0.0204280653	0.0624954543	-0.1411643596	-0.0218777753	0.0694598776	-0.072488015	-0.0044909858	0.0323103346	-0.0118771674	0.0744156361	0.0552174936	0.0394716045	0.1083328981	0.0973510035	-0.0267176102	-0.0401244974	0.093859611	0.0569246862	-0.0365640788	-0.1271946967	0.1010857834	0.007451991	-0.0480399797	-0.0344391098	0.0100099335	-0.0340334678	-0.1041479433	0.0303693622	0.0263944736	-0.0021588496	-0.1400547331	-0.0049646026	0.0645614371	0.0711050063	-0.045394328	-0.0431010115	0.0298240143	-0.06831075	0.0615908922	0.0418296553	0.1136866576	0.1104731139	0.0290189605	-0.0168501385	-0.014247733	-0.0263173996	0.1466631496	0.030165716	0.0362941819	-0.0062571941	-0.0160050002	0.03716812	0.0068455127	0.0022032534	0.0198921298	0.0635608257	0.1019725027	-0.0593379312	-0.0310157522	0.1356837675	0.1506378636	-0.0254086065	-0.091545588	-0.0033258697	0.0759895925	-0.0146919251	-0.07810467	-0.0581945558	-0.0584263042	0.0882931893	0.0212145853	-0.0556345156	-0.0413222278336888	-0.0126185784728676	0.0001592285226759	0.0017075265131392	-0.3540049310591087	-0.0081403156428336	6.626473876496278e-05	0.1253194912141643	-0.5743673365412576	0.0088151184804132	0.3298978372854982	7.770631382372366e-05	0.0047609011440179	-0.0002567833488389	2.2666179703110942e-05	6.593768824092045e-08	0.0024414874159401	0.0005978212357342	5.960860802193867e-06	3.57390229894766e-07	-0.0031658416031157	-0.0008331985400179	6.942198070879602e-07	1.0022553056018186e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
